customer_id,age,tenure_months,monthly_spend,usage_score,clv,am_quality,treatment,customer_retained,true_effect
CUST_032773,58.8,52.1,52.0,51.85,2822.6,0.2145,1,1,0.5
CUST_032774,27.0,44.2,247.65,40.53,12150.43,-1.1684,2,1,1.7
CUST_032775,28.5,31.4,41.9,20.84,1104.36,0.6581,0,1,0.0
CUST_032776,25.1,37.2,48.75,53.02,1687.02,-0.5468,0,0,0.0
CUST_032777,32.1,4.8,142.59,13.85,794.68,-0.1727,0,1,0.0
CUST_032778,29.2,1.2,39.34,6.92,41.19,-0.7027,0,0,0.0
CUST_032779,29.5,8.2,48.78,24.51,400.79,1.1703,2,1,1.2
CUST_032780,18.0,14.0,72.84,39.47,1068.64,0.1042,0,1,0.0
CUST_032781,41.6,7.6,107.28,17.92,662.49,0.4223,1,0,0.8
CUST_032782,42.8,49.1,79.3,65.72,4509.21,-0.7585,2,1,1.7
CUST_032783,66.9,80.1,69.51,62.62,4702.38,0.7008,2,1,1.7
CUST_032784,45.8,35.4,42.03,43.46,1510.28,-0.4083,0,0,0.0
CUST_032785,34.0,15.5,20.0,41.41,341.07,-0.4455,0,0,0.0
CUST_032786,25.6,3.8,36.31,24.5,162.1,-0.5073,2,0,1.2
CUST_032787,38.8,49.3,238.97,46.15,13509.11,0.0376,1,0,0.5
CUST_032788,45.4,44.3,108.36,32.39,5581.0,0.4314,1,0,0.5
CUST_032789,34.0,4.3,112.65,71.45,544.02,-0.0219,2,0,1.2
CUST_032790,40.7,1.2,195.16,29.69,230.95,0.7282,2,1,1.2
CUST_032791,62.8,55.0,72.27,78.35,3227.59,2.3328,2,1,1.7
CUST_032792,35.4,41.4,164.36,33.75,7697.51,-0.3789,2,0,1.7
CUST_032793,18.0,65.3,166.8,34.83,10365.52,0.2832,2,1,1.7
CUST_032794,50.5,10.6,48.52,21.03,455.48,1.1022,1,1,0.8
CUST_032795,43.8,25.7,167.61,42.14,4796.95,1.1128,2,0,1.7
CUST_032796,19.5,47.9,115.42,38.26,5789.96,1.5767,1,1,0.5
CUST_032797,45.1,10.0,45.6,29.17,515.87,-1.066,1,1,0.8
CUST_032798,28.0,15.4,382.46,70.3,5396.96,0.3014,0,0,0.0
CUST_032799,45.3,18.2,182.25,22.5,3144.01,0.29,1,0,0.8
CUST_032800,62.9,1.0,40.76,68.55,48.52,0.3064,0,0,0.0
CUST_032801,37.9,42.3,85.8,56.69,3481.56,-1.1193,1,1,0.5
CUST_032802,53.0,69.1,53.65,9.74,4225.4,1.1313,0,1,0.0
CUST_032803,25.3,13.0,298.19,24.83,3223.34,-1.452,0,1,0.0
CUST_032804,21.8,22.7,49.8,27.4,1082.91,-0.7584,0,0,0.0
CUST_032805,64.2,18.7,142.73,74.64,2361.45,-1.3115,2,1,1.7
CUST_032806,43.7,10.3,43.67,25.55,475.39,-0.8802,0,0,0.0
CUST_032807,47.6,2.1,347.63,54.79,759.09,1.3313,0,1,0.0
CUST_032808,53.8,17.6,149.2,16.85,2576.99,0.2182,2,1,1.7
CUST_032809,33.7,6.7,145.28,33.84,872.28,-0.7151,2,0,1.2
CUST_032810,49.9,25.4,112.78,34.69,2303.35,0.6187,2,1,1.7
CUST_032811,48.1,18.5,94.91,47.67,2057.06,-0.0319,0,0,0.0
CUST_032812,24.5,21.4,20.0,27.26,439.34,-0.4829,0,0,0.0
CUST_032813,58.2,22.1,142.6,53.81,2746.35,0.2053,0,1,0.0
CUST_032814,55.7,52.1,98.53,32.82,5126.85,-0.4004,2,1,1.7
CUST_032815,24.6,3.8,31.95,40.46,144.45,-0.3915,0,1,0.0
CUST_032816,42.4,39.3,106.6,34.31,3775.39,-1.7679,0,0,0.0
CUST_032817,37.2,74.3,34.87,21.07,2186.74,-1.0865,2,1,1.7
CUST_032818,57.0,30.7,360.76,8.39,10639.1,0.4181,2,1,1.7
CUST_032819,23.1,3.6,95.15,65.97,317.45,-0.5599,2,1,1.2
CUST_032820,75.0,45.6,90.27,26.61,3466.17,0.6398,2,1,1.7
CUST_032821,37.9,37.7,144.26,39.07,5824.66,-1.4251,0,0,0.0
CUST_032822,48.9,47.7,62.82,13.1,2416.26,1.7094,0,1,0.0
CUST_032823,56.6,16.0,79.18,14.42,1418.72,2.0043,2,1,1.2
CUST_032824,37.6,41.2,66.1,38.1,2286.92,-0.3799,1,1,0.5
CUST_032825,38.6,4.0,47.63,30.4,223.22,1.7266,2,1,1.2
CUST_032826,34.0,20.6,50.53,38.84,874.61,-1.8382,0,0,0.0
CUST_032827,29.4,19.3,88.05,57.51,2007.04,0.5247,2,1,1.7
CUST_032828,43.3,54.5,69.05,54.07,3987.76,-1.6557,2,0,1.7
CUST_032829,38.4,47.7,116.62,42.04,5720.78,-1.0546,1,0,0.5
CUST_032830,33.9,30.2,32.43,60.29,975.56,-0.652,0,1,0.0
CUST_032831,34.6,4.6,42.94,32.51,175.83,-0.1422,2,0,1.2
CUST_032832,46.9,39.4,97.09,58.73,4159.67,0.1994,2,1,1.7
CUST_032833,30.4,22.9,160.0,33.85,3805.65,-1.6802,1,0,0.5
CUST_032834,37.0,40.7,72.78,26.35,2905.13,0.546,1,0,0.8
CUST_032835,50.8,66.9,72.17,50.58,5573.37,0.282,0,0,0.0
CUST_032836,43.0,14.4,89.82,18.75,1218.64,-0.0093,0,0,0.0
CUST_032837,27.4,32.7,97.05,6.33,3112.28,-1.0766,0,0,0.0
CUST_032838,39.7,86.6,326.49,12.75,25979.16,0.105,2,1,1.7
CUST_032839,45.2,5.8,137.34,16.11,679.01,-1.0332,1,1,0.8
CUST_032840,51.9,45.1,54.4,14.11,2776.32,-1.5279,0,0,0.0
CUST_032841,30.9,3.7,109.71,22.49,342.4,-0.1547,0,0,0.0
CUST_032842,33.3,1.0,103.38,55.48,103.71,-0.8417,2,0,1.2
CUST_032843,31.7,45.1,25.5,26.59,1238.91,0.7497,2,1,1.2
CUST_032844,32.3,77.2,20.0,26.78,1267.6,0.6614,2,1,1.2
CUST_032845,44.9,1.0,160.55,16.97,183.06,0.2315,0,0,0.0
CUST_032846,47.1,44.7,42.12,53.75,1839.59,0.6667,1,0,0.5
CUST_032847,52.6,28.8,227.13,51.51,5550.55,0.688,1,1,0.5
CUST_032848,38.9,28.9,120.15,34.76,3239.94,-0.9918,0,1,0.0
CUST_032849,23.1,14.8,84.19,38.86,1251.68,0.3272,1,0,0.5
CUST_032850,48.0,13.0,82.13,73.26,1121.33,-0.2839,2,0,1.2
CUST_032851,41.9,11.2,67.45,54.85,718.13,1.5473,1,1,0.5
CUST_032852,40.7,11.5,30.56,11.59,283.45,2.1011,1,0,0.8
CUST_032853,24.6,66.4,63.08,24.35,4034.47,0.6113,2,1,1.7
CUST_032854,37.6,40.6,28.81,39.98,1380.72,0.7306,0,0,0.0
CUST_032855,25.7,9.0,181.89,28.14,1828.22,-0.863,2,0,1.2
CUST_032856,45.8,32.4,130.75,27.33,4376.19,0.3001,2,1,1.7
CUST_032857,34.8,25.6,76.53,49.36,1968.98,-0.486,1,1,0.5
CUST_032858,33.8,44.9,115.65,11.5,5905.32,-1.7182,1,1,0.8
CUST_032859,21.6,2.3,206.22,56.99,445.2,0.0162,0,0,0.0
CUST_032860,52.3,28.9,20.0,18.65,659.8,-1.0701,2,1,1.2
CUST_032861,36.9,6.7,76.32,36.04,537.98,-1.1851,0,0,0.0
CUST_032862,41.0,6.6,73.96,34.13,417.83,0.1369,1,1,0.5
CUST_032863,31.2,29.4,90.5,18.39,2881.27,-0.0829,0,0,0.0
CUST_032864,20.2,54.1,56.12,14.66,2925.53,-1.4177,0,0,0.0
CUST_032865,33.6,17.4,148.83,32.64,2113.84,0.9103,2,1,1.7
CUST_032866,35.5,15.0,187.97,28.05,2424.65,0.4021,2,1,1.7
CUST_032867,43.5,40.5,78.79,51.22,3717.35,1.2097,2,1,1.7
CUST_032868,35.7,1.0,202.43,30.57,217.03,0.5325,0,0,0.0
CUST_032869,31.4,29.5,128.82,8.66,3161.68,-0.5841,0,1,0.0
CUST_032870,22.0,1.4,72.52,35.29,84.16,0.0415,0,0,0.0
CUST_032871,40.6,6.7,102.59,6.81,560.3,-0.4262,2,0,1.2
CUST_032872,30.4,26.4,68.39,13.42,2152.4,-0.217,1,0,0.8
CUST_032873,55.8,11.5,136.65,30.14,1255.58,-0.2371,0,1,0.0
CUST_032874,41.8,8.4,205.31,12.42,1740.1,0.768,0,0,0.0
CUST_032875,46.7,16.8,177.28,93.28,2893.51,-0.4473,1,0,0.5
CUST_032876,37.0,45.5,113.46,16.79,5087.06,-0.4828,1,0,0.8
CUST_032877,42.4,13.3,243.54,62.33,2742.76,1.6557,2,1,1.7
CUST_032878,29.3,18.3,80.27,23.39,1363.24,-0.2029,2,0,1.2
CUST_032879,25.9,4.1,166.2,44.73,576.98,-0.4678,0,1,0.0
CUST_032880,40.2,14.1,42.46,26.8,486.9,1.242,2,1,1.2
CUST_032881,46.8,1.0,143.7,36.01,165.46,-0.0906,1,1,0.5
CUST_032882,18.0,43.7,140.64,52.89,5154.68,-0.5143,2,1,1.7
CUST_032883,34.0,5.6,71.6,55.37,465.72,1.1491,0,0,0.0
CUST_032884,62.1,60.6,133.38,36.58,7438.6,-0.0874,1,1,0.5
CUST_032885,45.8,10.6,87.79,24.37,901.59,0.1209,2,1,1.2
CUST_032886,58.5,43.4,364.86,8.84,14624.37,-0.8569,0,0,0.0
CUST_032887,32.4,11.8,110.29,7.13,1537.02,0.5265,2,0,1.2
CUST_032888,34.5,4.0,20.0,53.81,76.45,0.9504,2,1,1.2
CUST_032889,51.6,16.8,33.85,56.58,495.0,0.0131,2,0,1.2
CUST_032890,47.5,7.2,89.97,61.98,522.84,0.9425,1,1,0.5
CUST_032891,38.9,9.4,26.95,44.27,204.77,-0.2951,0,0,0.0
CUST_032892,24.8,9.1,79.31,3.78,715.04,0.5601,2,1,1.2
CUST_032893,53.9,10.2,177.89,21.44,1873.01,-3.1422,0,0,0.0
CUST_032894,70.1,16.5,176.64,32.07,2425.59,-0.5838,2,1,1.7
CUST_032895,21.1,3.3,162.15,39.32,455.4,-0.3452,2,1,1.2
CUST_032896,56.8,7.1,21.1,38.88,152.29,-0.1565,2,1,1.2
CUST_032897,34.4,24.0,177.49,48.06,3928.24,2.2407,2,1,1.7
CUST_032898,36.0,33.8,108.64,64.17,3979.12,-0.9247,1,1,0.5
CUST_032899,43.2,6.7,594.45,39.39,4183.5,-0.3357,0,0,0.0
CUST_032900,25.5,7.3,59.14,49.37,465.32,0.0998,2,1,1.2
CUST_032901,39.6,15.6,163.1,11.05,2547.56,1.5927,1,1,0.8
CUST_032902,20.7,95.2,56.19,33.65,5013.72,-0.1017,1,0,0.5
CUST_032903,45.7,19.2,52.85,45.53,993.9,0.7111,1,0,0.5
CUST_032904,66.8,40.3,162.95,50.71,5425.99,0.2369,1,1,0.5
CUST_032905,32.3,60.2,27.02,65.69,1762.09,1.5849,1,0,0.5
CUST_032906,38.0,24.3,39.03,59.15,914.74,1.6346,2,1,1.2
CUST_032907,38.6,17.6,104.24,56.83,2168.69,1.8982,0,0,0.0
CUST_032908,51.8,34.7,60.2,51.03,2386.45,-2.5477,0,0,0.0
CUST_032909,44.9,9.2,109.44,19.74,1026.26,-0.448,0,0,0.0
CUST_032910,51.0,86.3,103.16,12.45,8826.48,1.4057,1,1,0.8
CUST_032911,33.9,15.5,74.05,27.87,1258.32,-1.8051,0,1,0.0
CUST_032912,45.2,63.2,20.0,43.49,1139.79,-0.9208,0,1,0.0
CUST_032913,18.0,34.2,102.33,86.11,3862.61,0.5281,0,0,0.0
CUST_032914,48.0,5.7,176.74,41.56,960.33,-1.5028,0,0,0.0
CUST_032915,25.4,6.0,130.32,42.73,774.31,0.0219,1,1,0.5
CUST_032916,36.1,10.3,21.04,20.79,232.96,0.9746,2,0,1.2
CUST_032917,48.9,11.2,54.62,31.32,705.77,0.3509,2,1,1.2
CUST_032918,21.6,1.0,177.13,13.53,172.82,1.0789,2,1,1.2
CUST_032919,53.1,46.5,266.64,39.76,14683.27,-0.904,2,0,1.7
CUST_032920,38.5,6.6,89.54,31.77,630.07,-0.5623,2,1,1.2
CUST_032921,57.4,41.8,23.16,36.02,1012.92,0.4993,0,1,0.0
CUST_032922,29.2,15.8,48.64,29.4,778.73,-0.1923,1,1,0.8
CUST_032923,18.2,21.5,47.46,27.63,926.95,0.3188,2,0,1.2
CUST_032924,39.7,18.5,99.32,31.7,1645.24,-0.0211,2,1,1.2
CUST_032925,47.0,69.5,89.49,42.79,7028.59,-1.2176,0,0,0.0
CUST_032926,48.1,13.0,60.44,16.07,804.38,1.3561,1,1,0.8
CUST_032927,26.4,11.8,20.0,49.77,232.03,-0.3128,1,1,0.5
CUST_032928,20.5,22.9,37.24,26.72,763.83,-2.4297,0,0,0.0
CUST_032929,36.3,11.5,117.82,7.59,1142.3,0.4757,2,0,1.2
CUST_032930,46.2,22.4,68.61,16.42,1350.96,-0.0736,1,1,0.8
CUST_032931,45.6,20.4,70.88,52.99,1666.71,1.5734,1,0,0.5
CUST_032932,58.9,35.8,33.02,27.59,1386.39,-1.6455,1,0,0.8
CUST_032933,35.5,110.4,246.71,74.48,30277.47,-0.2587,2,0,1.7
CUST_032934,18.0,90.9,20.0,22.27,2148.14,-0.1468,0,0,0.0
CUST_032935,54.4,3.2,315.14,33.6,1159.73,-1.2722,0,1,0.0
CUST_032936,42.3,14.4,127.15,35.99,1992.78,1.3344,0,1,0.0
CUST_032937,43.4,13.2,56.14,23.11,611.62,0.9911,2,1,1.2
CUST_032938,49.2,5.1,67.76,23.86,411.67,0.612,0,0,0.0
CUST_032939,55.2,32.7,75.7,28.94,2572.13,-0.0907,0,0,0.0
CUST_032940,39.7,83.0,142.63,25.11,10682.63,-0.2534,0,0,0.0
CUST_032941,54.1,4.0,79.29,24.01,293.31,-0.1693,1,0,0.8
CUST_032942,46.6,7.6,266.02,68.7,2003.46,-0.6508,2,0,1.7
CUST_032943,32.1,46.3,33.57,44.22,1825.19,-0.7949,1,1,0.5
CUST_032944,37.2,8.7,160.72,71.85,1331.32,-0.7202,0,0,0.0
CUST_032945,47.4,14.0,180.52,63.21,3003.19,-0.8807,2,1,1.7
CUST_032946,31.5,32.4,39.38,65.39,1199.32,-0.3659,0,1,0.0
CUST_032947,50.6,3.2,107.49,21.76,361.77,-0.3963,0,0,0.0
CUST_032948,41.9,18.0,91.51,42.25,1333.2,1.3202,2,1,1.2
CUST_032949,44.6,2.8,132.09,56.83,315.34,0.193,2,1,1.2
CUST_032950,57.3,8.7,104.51,60.47,814.92,-1.3919,2,1,1.2
CUST_032951,44.3,6.5,81.64,23.94,583.45,1.3805,2,1,1.2
CUST_032952,40.9,31.4,76.37,5.66,2407.68,-0.4683,1,0,0.8
CUST_032953,39.0,3.9,81.12,48.39,354.84,0.8504,2,1,1.2
CUST_032954,38.4,26.0,49.49,62.16,1033.03,-0.981,1,1,0.5
CUST_032955,43.7,20.6,52.25,51.1,923.22,0.3011,1,1,0.5
CUST_032956,56.4,27.0,74.33,29.0,1754.28,0.1046,0,0,0.0
CUST_032957,32.7,50.2,157.4,12.24,7558.6,-0.7745,2,0,1.7
CUST_032958,31.8,18.3,45.43,45.68,845.99,0.6929,2,1,1.2
CUST_032959,55.4,30.6,145.83,9.37,4017.52,-0.8465,0,1,0.0
CUST_032960,33.2,39.2,20.0,54.89,673.33,0.2202,2,1,1.2
CUST_032961,42.6,28.5,49.25,11.65,1447.94,-0.1947,2,1,1.2
CUST_032962,32.9,9.2,129.19,57.25,1367.22,0.0821,0,0,0.0
CUST_032963,19.8,78.1,277.05,26.79,18529.99,-0.4223,1,1,0.8
CUST_032964,42.4,1.5,138.55,37.63,218.55,0.1142,1,0,0.5
CUST_032965,53.4,11.2,56.23,31.89,558.2,0.2987,1,0,0.5
CUST_032966,39.3,41.3,235.66,18.48,7954.66,0.1013,0,0,0.0
CUST_032967,22.2,10.3,113.69,49.39,1069.38,2.0022,2,0,1.2
CUST_032968,41.3,18.9,76.83,29.24,1216.91,0.302,0,1,0.0
CUST_032969,30.9,3.5,75.19,56.79,230.16,-1.1907,1,0,0.5
CUST_032970,18.0,46.7,123.94,53.19,5454.08,-0.9204,0,0,0.0
CUST_032971,39.0,64.2,127.75,31.2,9448.82,-0.0402,2,0,1.7
CUST_032972,46.2,99.3,34.69,82.91,3847.96,1.1206,2,1,1.7
CUST_032973,54.1,1.9,67.64,65.82,121.65,-0.8339,1,1,0.5
CUST_032974,61.1,5.3,77.33,22.74,428.71,0.3731,2,0,1.2
CUST_032975,47.8,16.4,54.91,17.08,896.64,-0.1299,2,0,1.2
CUST_032976,51.2,7.6,247.37,34.52,1595.48,1.1494,2,1,1.2
CUST_032977,24.6,24.7,147.47,22.48,4019.96,-1.4765,0,0,0.0
CUST_032978,59.5,44.8,37.81,60.68,1964.64,1.1027,2,1,1.2
CUST_032979,55.2,3.3,274.51,35.42,814.0,0.808,2,1,1.2
CUST_032980,35.6,1.0,165.1,65.79,179.32,-0.3612,1,1,0.5
CUST_032981,48.2,120.0,48.81,43.63,7023.96,0.3515,1,0,0.5
CUST_032982,47.0,14.4,41.44,89.29,537.7,-0.0366,2,0,1.2
CUST_032983,57.6,1.7,77.29,50.91,108.93,0.1637,0,0,0.0
CUST_032984,38.2,21.3,28.12,75.65,532.7,-0.1673,1,1,0.5
CUST_032985,31.0,33.6,223.08,33.63,8049.34,-0.0811,0,1,0.0
CUST_032986,34.1,38.8,58.28,30.48,1900.15,-0.5947,1,0,0.5
CUST_032987,50.8,20.2,153.89,29.95,2849.4,0.6572,0,0,0.0
CUST_032988,18.0,27.3,81.39,67.43,2243.55,1.3795,2,0,1.7
CUST_032989,18.0,15.5,60.78,74.95,986.96,-0.0752,1,0,0.5
CUST_032990,50.7,23.2,116.17,28.16,2945.87,-0.0367,1,1,0.8
CUST_032991,43.3,72.7,100.67,25.18,5961.88,-1.1923,1,1,0.8
CUST_032992,40.2,105.2,71.34,35.67,8610.39,2.1204,2,1,1.7
CUST_032993,24.3,23.7,78.94,13.97,2040.95,1.1642,2,1,1.7
CUST_032994,19.5,21.0,169.47,13.86,3334.52,2.2153,0,0,0.0
CUST_032995,32.4,10.2,45.69,61.18,379.5,0.8516,2,1,1.2
CUST_032996,44.3,9.4,407.82,10.08,3922.88,-0.2136,2,1,1.7
CUST_032997,33.0,62.0,102.51,46.38,6903.56,-0.1953,2,0,1.7
CUST_032998,50.8,26.3,90.42,10.13,2056.98,3.0034,2,1,1.7
CUST_032999,28.6,14.7,122.51,14.67,1686.22,0.0813,2,0,1.2
CUST_033000,33.8,26.3,74.54,49.46,1843.19,2.002,2,1,1.2
CUST_033001,48.4,3.1,42.69,30.03,145.51,-0.4134,1,1,0.5
CUST_033002,35.5,68.9,127.79,37.49,7402.0,-0.1544,0,0,0.0
CUST_033003,36.1,17.7,90.33,20.86,1724.12,-0.1419,1,0,0.8
CUST_033004,32.3,9.8,156.03,5.21,1771.27,-0.5485,1,0,0.8
CUST_033005,30.1,1.0,93.04,49.3,75.29,-1.3502,0,1,0.0
CUST_033006,44.3,27.1,52.29,19.97,1326.78,0.0662,1,1,0.8
CUST_033007,45.8,83.8,70.9,31.58,7113.61,-0.375,0,0,0.0
CUST_033008,42.7,19.6,167.53,72.23,3587.67,-1.014,1,1,0.5
CUST_033009,32.6,9.7,70.16,45.61,802.2,1.0811,1,0,0.5
CUST_033010,37.6,13.0,218.64,10.46,2919.07,-0.0757,2,0,1.7
CUST_033011,59.2,20.2,55.22,44.79,1072.1,0.2131,2,1,1.2
CUST_033012,22.9,28.0,84.36,81.39,2115.27,0.2159,1,0,0.5
CUST_033013,62.6,4.9,280.9,76.56,1547.96,-2.1538,2,0,1.2
CUST_033014,41.2,65.6,118.2,45.94,8885.24,0.1708,1,0,0.5
CUST_033015,37.8,12.8,276.36,7.17,3484.78,0.1978,1,1,0.8
CUST_033016,51.4,23.5,220.28,23.67,5102.31,-0.1793,0,0,0.0
CUST_033017,18.0,58.2,20.0,54.1,1258.07,-1.5751,0,1,0.0
CUST_033018,56.6,20.7,52.05,41.52,909.64,0.0798,1,1,0.5
CUST_033019,62.3,27.6,394.1,14.97,11240.29,-1.0193,0,0,0.0
CUST_033020,53.1,24.1,52.22,60.56,1176.59,0.4732,2,1,1.2
CUST_033021,18.0,6.8,126.87,71.04,869.76,-0.4752,2,1,1.2
CUST_033022,49.2,79.1,209.62,49.7,17581.76,-0.1606,2,1,1.7
CUST_033023,59.8,15.3,284.49,42.73,5061.96,-0.4076,1,0,0.5
CUST_033024,58.5,2.5,64.97,87.7,177.89,-0.9237,2,0,1.2
CUST_033025,23.1,120.0,166.19,30.3,22814.45,0.745,2,0,1.7
CUST_033026,52.2,25.2,185.82,13.98,5314.98,1.6418,2,1,1.7
CUST_033027,61.5,22.5,35.97,81.28,898.78,-1.3017,2,1,1.2
CUST_033028,40.4,59.6,201.08,18.88,10782.14,0.1523,2,1,1.7
CUST_033029,22.6,18.7,199.05,52.21,3889.32,-3.6278,1,0,0.5
CUST_033030,49.9,10.7,98.57,33.51,1080.37,1.3206,1,0,0.5
CUST_033031,52.6,4.6,173.93,57.74,739.94,0.0377,2,0,1.2
CUST_033032,38.3,39.9,235.58,59.73,9199.26,-0.6191,2,1,1.7
CUST_033033,25.7,9.6,56.14,50.16,603.38,-0.2258,0,0,0.0
CUST_033034,51.8,17.4,249.03,10.32,3716.81,2.3953,0,1,0.0
CUST_033035,30.8,17.1,459.48,36.91,7162.62,1.8833,2,1,1.7
CUST_033036,44.8,32.4,615.41,76.07,20912.69,1.2254,2,1,1.7
CUST_033037,58.7,27.7,84.75,49.83,2639.03,-1.8024,0,1,0.0
CUST_033038,20.1,13.2,234.6,20.93,3324.67,-0.2798,1,1,0.8
CUST_033039,50.9,13.3,86.93,38.96,984.11,-1.078,2,0,1.2
CUST_033040,37.5,7.6,35.63,70.02,242.18,0.9015,2,1,1.2
CUST_033041,37.8,10.0,87.22,25.2,921.7,-1.2751,0,0,0.0
CUST_033042,46.2,29.8,122.84,34.92,4365.74,-0.1141,2,1,1.7
CUST_033043,30.7,19.8,74.54,51.04,1383.79,0.3994,0,1,0.0
CUST_033044,25.9,1.3,42.38,46.87,61.74,-0.0159,2,0,1.2
CUST_033045,18.6,17.0,138.95,39.51,2722.79,-1.0449,2,1,1.7
CUST_033046,54.8,74.4,566.09,26.11,36685.88,-0.2908,2,0,1.7
CUST_033047,35.5,2.8,73.02,42.44,212.27,0.3965,0,0,0.0
CUST_033048,46.8,2.7,113.21,29.1,248.19,1.8071,1,1,0.8
CUST_033049,34.2,26.4,91.28,26.39,1968.56,-0.3832,2,1,1.2
CUST_033050,26.1,75.9,168.46,40.86,10596.85,1.6673,2,1,1.7
CUST_033051,47.8,1.0,91.86,47.06,99.7,-0.2133,1,0,0.5
CUST_033052,43.9,10.1,116.15,54.48,1112.33,0.7984,1,1,0.5
CUST_033053,37.2,1.7,219.9,39.86,381.63,0.2301,0,1,0.0
CUST_033054,43.6,7.4,231.77,30.03,1969.38,0.5043,2,1,1.2
CUST_033055,28.5,19.4,394.61,30.08,7727.91,0.1419,1,1,0.5
CUST_033056,52.7,14.0,72.16,12.89,1203.66,-1.1274,1,0,0.8
CUST_033057,55.5,10.8,57.25,79.61,616.99,-1.8131,0,0,0.0
CUST_033058,49.1,5.7,20.0,49.73,121.02,0.5122,0,1,0.0
CUST_033059,35.5,23.2,73.76,69.32,1555.94,-0.1624,1,1,0.5
CUST_033060,40.7,20.6,55.0,59.45,985.39,0.4461,2,0,1.2
CUST_033061,58.8,26.1,105.82,36.22,2618.32,2.2603,2,1,1.7
CUST_033062,55.4,37.8,78.27,42.13,3374.04,-0.1889,1,0,0.5
CUST_033063,63.9,31.4,20.0,45.18,721.01,0.8055,1,0,0.5
CUST_033064,30.6,75.7,25.99,45.78,1730.21,-1.0814,0,0,0.0
CUST_033065,29.6,4.5,48.73,41.23,222.4,-0.1765,0,1,0.0
CUST_033066,41.6,72.6,73.55,21.22,4739.29,-0.7758,1,1,0.8
CUST_033067,44.9,4.5,564.77,46.18,2566.55,-0.9264,0,1,0.0
CUST_033068,38.3,44.4,91.35,14.1,3267.2,2.2738,0,0,0.0
CUST_033069,35.3,37.3,95.11,21.15,3873.94,-0.3735,0,0,0.0
CUST_033070,55.2,26.3,63.58,47.06,1988.53,-1.8727,1,0,0.5
CUST_033071,38.9,29.4,50.53,63.42,1722.99,-0.3131,2,1,1.2
CUST_033072,25.4,28.2,149.86,55.26,3593.18,0.8967,2,0,1.7
CUST_033073,26.8,18.1,232.4,48.36,3395.24,0.2634,0,0,0.0
CUST_033074,43.0,1.0,463.16,74.05,397.46,-0.7638,1,0,0.5
CUST_033075,75.0,20.8,142.25,38.08,3287.22,1.4525,2,1,1.7
CUST_033076,28.3,11.8,65.78,60.88,848.32,-0.5421,1,0,0.5
CUST_033077,36.2,7.6,116.25,35.85,925.45,0.2056,1,0,0.5
CUST_033078,68.9,16.2,180.65,56.4,2734.58,1.3123,2,1,1.7
CUST_033079,34.2,45.2,162.43,27.52,6534.88,0.577,1,1,0.8
CUST_033080,45.5,20.7,106.01,90.91,2622.83,-0.5126,2,1,1.7
CUST_033081,62.5,80.3,116.42,49.54,9339.39,0.9988,2,1,1.7
CUST_033082,28.6,13.1,129.73,29.71,1712.48,0.7745,2,1,1.2
CUST_033083,36.3,4.4,50.65,7.61,211.71,0.0814,2,1,1.2
CUST_033084,34.2,9.1,20.0,32.47,166.77,0.2282,0,1,0.0
CUST_033085,21.8,3.8,94.72,31.74,329.66,-0.0073,2,1,1.2
CUST_033086,58.8,27.7,173.51,20.41,4339.6,0.2899,2,1,1.7
CUST_033087,33.0,4.2,28.41,55.91,99.92,1.1406,0,0,0.0
CUST_033088,29.5,17.5,52.67,20.83,848.82,1.4857,0,1,0.0
CUST_033089,34.7,61.7,20.0,58.99,1205.99,0.0901,2,1,1.2
CUST_033090,51.1,13.7,53.97,23.39,763.47,-1.9065,1,1,0.8
CUST_033091,41.4,12.4,28.32,14.62,337.8,-0.2099,0,0,0.0
CUST_033092,30.5,5.4,20.0,30.42,88.7,1.9212,2,1,1.2
CUST_033093,44.9,33.6,42.23,51.34,1163.5,-1.635,0,0,0.0
CUST_033094,49.8,8.7,60.37,59.22,471.83,-0.8112,0,1,0.0
CUST_033095,39.7,111.5,64.53,45.93,8578.03,-0.5447,2,0,1.7
CUST_033096,37.2,4.4,60.95,54.67,229.93,-0.8796,2,1,1.2
CUST_033097,52.2,1.0,81.7,82.21,86.98,-0.2634,1,0,0.5
CUST_033098,37.8,18.6,347.79,32.42,5441.92,0.0222,1,1,0.5
CUST_033099,59.3,1.7,55.62,14.08,93.4,0.6486,1,1,0.8
CUST_033100,30.9,11.1,293.78,28.92,2976.19,-0.6868,2,0,1.7
CUST_033101,30.6,14.4,342.24,65.89,5207.83,0.1872,1,1,0.5
CUST_033102,29.2,6.9,64.76,32.23,373.35,-0.504,2,1,1.2
CUST_033103,37.1,91.7,32.15,60.23,2827.77,0.7211,1,0,0.5
CUST_033104,40.0,10.1,121.75,20.34,1242.57,-1.2257,0,0,0.0
CUST_033105,24.1,3.8,322.41,38.93,1434.05,0.0537,0,0,0.0
CUST_033106,41.2,1.0,20.0,67.26,23.45,0.9648,2,1,1.2
CUST_033107,46.8,8.9,72.82,12.12,650.17,-0.1558,2,1,1.2
CUST_033108,22.4,41.3,100.47,22.61,4723.67,-0.6729,2,0,1.7
CUST_033109,33.7,6.8,356.42,15.07,2195.74,-0.3984,2,1,1.7
CUST_033110,46.8,21.9,21.05,48.92,406.84,0.1503,2,0,1.2
CUST_033111,26.9,108.5,122.47,39.66,13359.36,-0.0689,2,1,1.7
